No,Expt.,ClogP,Polarizability,Predicted,Residual,Predicted,Residual,Predicted,Residual,Predicted,Residual,Data Source ID,Name,SLN
1411,-4.12,3.42,219.56,-3.9709,-0.14910000000000023,-3.9749,-0.14510000000000023,-3.7925,-0.3275000000000001,-3.7802,-0.3398000000000003,1,prasterone,OHC[3]HCH2CH2C[11](C[12]HCH(C[16]HC(CH2CH2@12)(C(CH2CH2@16)=O)CH3)CH2CH=C@11CH2@3)CH3
1412,-4.65,4.52,244.528,-4.6396,-0.010400000000000631,-4.5825,-0.06750000000000078,-4.5147,-0.13529999999999998,-4.4172,-0.23280000000000012,1,pregnenolone,OHC[3]HCH2CH2C[11](C[12]HCH(C[16]HC(CH(CH2CH2@16)C(=O)CH3)(CH2CH2@12)CH3)CH2CH=C@11CH2@3)CH3
1413,-0.44,1.34,77.682,-0.9443,0.5043,-0.8608,0.4208,-0.7997,0.35969999999999996,-0.7705,0.33049999999999996,1,cyclohexanol,OHC[3]HCH2CH2CH2CH2CH2@3
1416,-0.88,1.83,90.166,-1.363,0.483,-1.2758,0.39580000000000004,-1.2294,0.34940000000000004,-1.1766,0.2966000000000001,1,4-methylcyclohexanol,OHC[3]HCH2CH2CH(CH2CH2@3)CH3
1417,-2.53,3.2,127.618,-2.3391,-0.19089999999999963,-2.2181,-0.3118999999999996,-2.3491,-0.18089999999999984,-2.2335,-0.2965,1,menthol,OHC[3]HCH(CH2CH2CH(CH2@3)CH3)CH(CH3)CH3
1418,-2.47,1.88,260.936,-2.6418,0.17179999999999973,-3.2299,0.7599,-2.625,0.1549999999999998,-3.1147,0.6446999999999998,1,prostaglandin E2,OHC[3]HCH(CH(C(CH2@3)=O)CH2CH=[S=N]CHCH2CH2CH2C(=O)OH)CH=[S=N]CHCH(OH)CH2CH2CH2CH2CH3
1419,-0.17,-1.68,94.91,0.7065,-0.8765000000000001,0.7267,-0.8967,0.8285,-0.9985,0.8939,-1.0639,1,d-quercitol,OHC[3]HCH(CH(CH2CH(CH@3OH)OH)OH)OH
1420,0.35,-2.11,99.217,0.9342,-0.5842,1.0277,-0.6777000000000001,1.0884,-0.7384000000000001,1.23,-0.88,1,d-inositol,OHC[3]HCH(CH(CH(CH(CH@3OH)OH)OH)OH)OH
1421,-2.21,3.03,171.731,-2.8829,0.6728999999999998,-2.7895,0.5794999999999999,-2.7913,0.5813000000000001,-2.6327,0.42269999999999985,1,benzilic acid,OHC(C[4]=CHCH=CHCH=CH@4)(C[15]=CHCH=CHCH=CH@15)C(=O)OH
1422,-1.27,2.27,109.432,-1.4525,0.18249999999999988,-1.5683,0.2983,-1.4879,0.21789999999999998,-1.4843,0.21429999999999993,1,"2,2,3-trimethyl-3-pentanol",OHC(C(CH3)(CH3)CH3)(CH2CH3)CH3
1423,-0.72,1.74,96.948,-1.0864,0.36640000000000006,-1.2402,0.5202,-1.101,0.381,-1.1284,0.4084000000000001,1,"2,3,3-trimethyl-2-butanol",OHC(C(CH3)(CH3)CH3)(CH3)CH3
1424,-1.72,2.63,109.432,-1.7503,0.030299999999999994,-1.8015,0.08150000000000013,-1.7069,-0.01309999999999989,-1.7213,0.0013000000000000789,1,2-methyl-2-heptanol,OHC(CH2CH2CH2CH2CH3)(CH3)CH3
1425,-1.6,2.63,109.432,-1.6628,0.06279999999999997,-1.6849,0.08489999999999998,-1.645,0.04499999999999993,-1.6287,0.028699999999999948,1,3-methyl-3-heptanol,OHC(CH2CH2CH2CH3)(CH2CH3)CH3
1426,-1.08,2.1,96.948,-1.3048,0.2247999999999999,-1.3651,0.2850999999999999,-1.2277,0.14769999999999994,-1.2576,0.17759999999999998,1,2-methyl-2-hexanol,OHC(CH2CH2CH2CH3)(CH3)CH3
1427,-1,2.1,96.948,-1.2411,0.2411000000000001,-1.2818,0.28180000000000005,-1.2173,0.21730000000000005,-1.2172,0.21720000000000006,1,3-methyl-3-hexanol,OHC(CH2CH2CH3)(CH2CH3)CH3
1428,-0.49,1.57,84.464,-0.8627,0.37270000000000003,-0.9401,0.45010000000000006,-0.7819,0.29190000000000005,-0.8213,0.33130000000000004,1,2-methyl-2-pentanol,OHC(CH2CH2CH3)(CH3)CH3
1429,-1.99,3.28,133.088,-2.2589,0.26890000000000014,-2.2505,0.2605000000000002,-2.2113,0.22130000000000005,-2.1487,0.15869999999999984,1,linalool,OHC(CH2CH2CH=C(CH3)CH3)(CH3)CH=CH2
1430,-0.85,2.1,96.948,-1.2093,0.35930000000000006,-1.2402,0.3902,-1.2034,0.35340000000000005,-1.1884,0.3383999999999999,1,3-ethyl-3-pentanol,OHC(CH2CH3)(CH2CH3)CH2CH3
1431,-0.38,1.57,84.464,-0.8275,0.4475,-0.8949,0.5149,-0.7715,0.39149999999999996,-0.7982,0.4182,1,3-methyl-3-pentanol,OHC(CH2CH3)(CH2CH3)CH3
1432,0.08,1.04,71.98,-0.4241,0.5041,-0.5264,0.6063999999999999,-0.3326,0.4126,-0.3969,0.4769,1,2-ethyl-2-propanol,OHC(CH2CH3)(CH3)CH3
1433,-0.92,1.92,96.948,-1.2115,0.2915,-1.3235,0.40349999999999986,-1.1524,0.23240000000000005,-1.1652,0.24519999999999997,1,"2,4-dimethyl-2-pentanol",OHC(CH2CH(CH3)CH3)(CH3)CH3
1434,0.51,-1.72,99.149,0.5488,-0.038799999999999946,0.2055,0.3045,0.4858,0.0242,0.2087,0.3013,1,citric acid,OHC(CH2C(=O)OH)(CH2C(=O)OH)C(=O)OH
1435,-0.89,1.92,96.948,-1.1797,0.28969999999999996,-1.2818,0.39180000000000004,-1.1425,0.25250000000000006,-1.166,0.2759999999999999,1,"2,3-dimethyl-2-pentanol",OHC(CH(CH2CH3)CH3)(CH3)CH3
1436,-0.85,1.92,96.948,-1.1479,0.29789999999999994,-1.2402,0.3902,-1.1277,0.27769999999999995,-1.1251,0.2751,1,"2,3-dimethyl-3-pentanol",OHC(CH(CH3)CH3)(CH2CH3)CH3
1437,-0.41,1.39,84.464,-0.766,0.35600000000000004,-0.8949,0.48490000000000005,-0.7169,0.3069,-0.7806,0.3706,1,"2,3-dimethyl-2-butanol",OHC(CH(CH3)CH3)(CH3)CH3
1438,-0.29,0.3,92.505,-0.7374,0.4474000000000001,-0.9182,0.6282000000000001,-0.8317,0.5417000000000001,-1.0488,0.7587999999999999,1,salicyl alcohol,OHCH2C[6]=C(CH=CHCH=CH@6)OH
1439,-1.2,1.49,100.682,-1.5317,0.3317000000000001,-1.6547,0.4547000000000001,-1.3784,0.17840000000000011,-1.482,0.28200000000000003,1,p-methylbenzyl alcohol,OHCH2C[6]=CHCH=C(CH=CH@6)CH3
1440,-0.4,1.03,88.198,-0.8751,0.47509999999999997,-0.9628,0.5628,-0.7717,0.37170000000000003,-0.8406,0.4406,1,phenylmethanol,OHCH2C[6]=CHCH=CHCH=CH@6
1441,-1.52,2.1,96.948,-1.3571,-0.16290000000000004,-1.3579,-0.1620999999999999,-1.3443,-0.17569999999999997,-1.2675,-0.25249999999999995,1,"2,2-dimethyl-1-pentanol",OHCH2C(CH2CH2CH3)(CH3)CH3
1442,-1.04,1.57,84.464,-0.9356,-0.10440000000000005,-0.9542,-0.08579999999999999,-0.9028,-0.1372,-0.8436,-0.19640000000000002,1,"2,2-dimethyl-1-butanol",OHCH2C(CH2CH3)(CH3)CH3
1443,-0.4,1.04,71.98,-0.5245,0.12449999999999994,-0.5692,0.16920000000000002,-0.4627,0.06269999999999998,-0.453,0.05299999999999999,1,"2,2-dimethyl-1-propanol",OHCH2C(CH3)(CH3)CH3
1444,-0.74,1.36,100.682,-1.1975,0.4575,-1.3005,0.5605,-1.0633,0.3232999999999999,-1.1148,0.3748,1,2-phenylethanol,OHCH2CH2C[9]=CHCH=CHCH=CH@9
1445,-0.5,1.57,84.464,-1.0062,0.5062,-1.0447,0.5447,-0.9432,0.44320000000000004,-0.8933,0.3933,1,"3,3-dimethyl-1-butanol",OHCH2CH2C(CH3)(CH3)CH3
1446,-1.38,1.88,113.166,-1.6397,0.25970000000000004,-1.7155,0.33550000000000013,-1.5409,0.16090000000000004,-1.5659,0.18590000000000018,1,3-phenylpropanol,OHCH2CH2CH2C[12]=CHCH=CHCH=CH@12
1447,-1.55,2.1,96.948,-1.4844,-0.0656000000000001,-1.5244,-0.025600000000000067,-1.4293,-0.12070000000000003,-1.3485,-0.2015,1,"4,4-dimethyl-1-pentanol",OHCH2CH2CH2C(CH3)(CH3)CH3
1449,-7.26,7.25,209.304,-5.6212,-1.6387999999999998,-5.7305,-1.5294999999999996,-5.6394,-1.6205999999999996,-5.7644,-1.4955999999999996,1,cetyl alcohol,OHCH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
1451,-6.05,6.19,184.336,-4.8375,-1.2124999999999995,-4.9121,-1.1379000000000001,-4.8471,-1.2028999999999996,-4.9212,-1.1288,1,myristyl alcohol,OHCH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
1452,-4.67,5.13,159.368,-4.0096,-0.6604000000000001,-4.0448,-0.6251999999999995,-3.996,-0.6739999999999999,-4.0191,-0.6509,1,dodecanol,OHCH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
1453,-3.63,4.06,134.4,-3.1194,-0.5105999999999997,-3.1132,-0.5167999999999999,-3.0806,-0.5493999999999999,-3.0535,-0.5764999999999998,1,1-decanol,OHCH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
1454,-3.01,3.53,121.916,-2.6462,-0.3637999999999999,-2.6152,-0.3947999999999996,-2.5926,-0.41739999999999977,-2.5331,-0.47689999999999966,1,1-nonanol,OHCH2CH2CH2CH2CH2CH2CH2CH2CH3
1455,-2.39,3,109.432,-2.1752,-0.21480000000000032,-2.1274,-0.26259999999999994,-2.1081,-0.28190000000000026,-2.0322,-0.3578000000000001,1,1-octanol,OHCH2CH2CH2CH2CH2CH2CH2CH3
1456,-1.81,2.47,96.948,-1.7061,-0.1039000000000001,-1.6493,-0.16070000000000007,-1.6106,-0.19940000000000002,-1.5264,-0.2836000000000001,1,1-heptanol,OHCH2CH2CH2CH2CH2CH2CH3
1457,-1.24,1.94,84.464,-1.2382,-0.0018000000000000238,-1.1802,-0.059800000000000075,-1.1244,-0.11559999999999993,-1.0359,-0.20409999999999995,1,1-hexanol,OHCH2CH2CH2CH2CH2CH3
1458,-0.6,1.41,71.98,-0.7703,0.1703,-0.719,0.119,-0.6383,0.0383,-0.5573,-0.04269999999999996,1,1-pentanol,OHCH2CH2CH2CH2CH3
1459,0,0.88,59.496,-0.3004,0.3004,-0.2635,0.2635,-0.138,0.138,-0.0701,0.0701,1,1-butanol,OHCH2CH2CH2CH3
1461,-1.14,1.75,84.464,-1.1381,-0.0019000000000000128,-1.135,-0.004999999999999893,-1.0259,-0.11409999999999987,-0.9583,-0.18169999999999986,1,4-methyl-1-pentanol,OHCH2CH2CH2CH(CH3)CH3
1464,-0.52,1.22,71.98,-0.6656,0.14559999999999995,-0.6691,0.1491,-0.5621,0.042100000000000026,-0.5082,-0.011800000000000033,1,isopentanol,OHCH2CH2CH(CH3)CH3
1466,-0.93,0.28,118.061,-0.9302,0.00019999999999997797,-1.2429,0.31289999999999984,-0.7102,-0.2198,-0.9046,-0.02540000000000009,1,dl-tropic acid,OHCH2CH(C[8]=CHCH=CHCH=CH@8)C(=O)OH
1467,-2.11,2.82,109.432,-1.8806,-0.22939999999999983,-1.8165,-0.29349999999999987,-1.8798,-0.23019999999999996,-1.7864,-0.3235999999999999,1,2-ethyl-1-hexanol,OHCH2CH(CH2CH2CH2CH3)CH2CH3
1468,-1.11,1.75,84.464,-1.0676,-0.04239999999999999,-1.0447,-0.06530000000000014,-0.9868,-0.12320000000000009,-0.9128,-0.19720000000000015,1,2-methyl-1-pentanol,OHCH2CH(CH2CH2CH3)CH3
1469,-1.17,1.75,84.464,-1.0323,-0.13769999999999993,-0.9994,-0.17059999999999997,-0.9936,-0.1763999999999999,-0.9285,-0.24149999999999994,1,2-ethyl-1-butanol,OHCH2CH(CH2CH3)CH2CH3
1470,-0.47,1.22,71.98,-0.6258,0.15580000000000005,-0.6191,0.1491,-0.5321,0.062100000000000044,-0.4733,0.003300000000000025,1,2-methyl-1-butanol,OHCH2CH(CH2CH3)CH3
1471,-1.6,2.1,96.948,-1.4207,-0.17930000000000001,-1.4411,-0.15890000000000004,-1.3666,-0.23340000000000005,-1.2971,-0.30290000000000017,1,"2,4-dimethyl-1-pentanol",OHCH2CH(CH2CH(CH3)CH3)CH3
1472,0.04,0.69,59.496,-0.1893,0.2293,-0.2069,0.2469,-0.061,0.101,-0.0401,0.0801,1,2-methylpropanol,OHCH2CH(CH3)CH3
1473,-0.39,1.57,84.464,-0.9709,0.5809,-0.9994,0.6093999999999999,-0.9253,0.5353,-0.8785,0.48849999999999993,1,"2,3-dimethylbutanol",OHCH2CH(CH(CH3)CH3)CH3
1474,-2.46,3.28,133.088,-2.5607,0.10070000000000023,-2.5671,0.10709999999999997,-2.347,-0.11299999999999999,-2.2424,-0.21760000000000002,4,lemonol,OHCH2CH=[S=I]C(CH2CH2CH=C(CH3)CH3)CH3
1475,-3.75,3.41,245.116,-4.2958,0.5457999999999998,-4.3095,0.5594999999999999,-4.2304,0.4804000000000004,-4.2274,0.47740000000000027,1,deoxycorticosterone,OHCH2C(=O)C[8]HC[10](CH(C[13]HCH(C[17](CH2CH2C(CH=C@17CH2CH2@13)=O)CH3)CH2CH2@10)CH2CH2@8)CH3
1477,-2.55,2.74,154.352,-2.6726,0.12260000000000026,-2.7872,0.23720000000000008,-2.5256,-0.024399999999999977,-2.5976,0.04760000000000009,1,benzhydrol,OHCH(C[5]=CHCH=CHCH=CH@5)C[16]=CHCH=CHCH=CH@16
1479,-1.15,1.92,96.948,-1.174,0.02400000000000002,-1.2366,0.08660000000000001,-1.1582,0.008199999999999985,-1.1704,0.020400000000000196,1,"2,2-dimethyl-3-pentanol",OHCH(C(CH3)(CH3)CH3)CH2CH3
1480,-0.62,1.39,84.464,-0.8025,0.1825,-0.902,0.28200000000000003,-0.7726,0.15259999999999996,-0.7995,0.1795,1,"3,3-dimethyl-2-butanol",OHCH(C(CH3)(CH3)CH3)CH3
1481,-2.52,3.03,166.836,-2.9573,0.4373,-3.0919,0.5718999999999999,-2.8832,0.36319999999999997,-3.0019,0.4819,1,"DL-1,2-diphenylethanol",OHCH(CH2C[8]=CHCH=CHCH=CH@8)C[19]=CHCH=CHCH=CH@19
1484,-2.09,2.82,109.432,-1.9499,-0.1400999999999999,-1.945,-0.1449999999999998,-1.8999,-0.19009999999999994,-1.8796,-0.21039999999999992,1,2-octanol,OHCH(CH2CH2CH2CH2CH2CH3)CH3
1486,-1.55,2.29,96.948,-1.4912,-0.05879999999999996,-1.4864,-0.0636000000000001,-1.4229,-0.1271,-1.4087,-0.14129999999999998,1,2-heptanol,OHCH(CH2CH2CH2CH2CH3)CH3
1487,-1.47,2.29,96.948,-1.3958,-0.07420000000000004,-1.3615,-0.10850000000000004,-1.3293,-0.14070000000000005,-1.2832,-0.18680000000000008,1,3-heptanol,OHCH(CH2CH2CH2CH3)CH2CH3
1488,-0.89,1.75,84.464,-1.0311,0.1410999999999999,-1.0376,0.14760000000000006,-0.9416,0.05159999999999998,-0.9358,0.04579999999999995,1,2-hexanol,OHCH(CH2CH2CH2CH3)CH3
1489,-1.4,2.29,96.948,-1.3639,-0.03610000000000002,-1.3198,-0.08019999999999983,-1.2865,-0.11349999999999993,-1.2281,-0.17189999999999994,1,4-heptanol,OHCH(CH2CH2CH3)CH2CH2CH3
1490,-0.8,1.75,84.464,-0.9606,0.16059999999999997,-0.9472,0.1472,-0.8851,0.08509999999999995,-0.8592,0.05919999999999992,1,3-hexanol,OHCH(CH2CH2CH3)CH2CH3
1491,-0.29,1.22,71.98,-0.5756,0.2856,-0.5978,0.3078,-0.4724,0.1824,-0.483,0.193,1,2-pentanol,OHCH(CH2CH2CH3)CH3
1493,-1.38,2.1,96.948,-1.3946,0.014600000000000168,-1.4447,0.0647000000000002,-1.3221,-0.05789999999999984,-1.3281,-0.051899999999999835,1,5-methyl-2-hexanol,OHCH(CH2CH2CH(CH3)CH3)CH3
1494,-0.24,1.22,71.98,-0.5358,0.29580000000000006,-0.5478,0.30779999999999996,-0.4231,0.18309999999999998,-0.4174,0.1774,1,3-pentanol,OHCH(CH2CH3)CH2CH3
1495,0.43,0.69,59.496,-0.1199,0.5499,-0.1656,0.5956,0.015,0.415,-0.0211,0.4511,1,2-butanol,OHCH(CH2CH3)CH3
1496,-0.8,1.57,84.464,-0.9344,0.13439999999999996,-0.9923,0.19229999999999992,-0.8877,0.0877,-0.9196,0.11959999999999993,1,4-methyl-2-pentanol,OHCH(CH2CH(CH3)CH3)CH3
1497,1.12,-2.32,55.626,1.4181,-0.2980999999999998,1.0387,0.08130000000000015,1.5351,-0.4150999999999998,1.2747,-0.15469999999999984,1,glycerol,OHCH(CH2OH)CH2OH
1498,-0.92,1.38,100.682,-1.1874,0.26739999999999997,-1.3266,0.40659999999999996,-1.0516,0.13160000000000005,-1.1689,0.2489,1,1-phenylethanol,OHCH(CH3)C[9]=CHCH=CHCH=CH@9
1500,-1.72,2.63,109.432,-1.7684,0.0484,-1.7896,0.0696000000000001,-1.7481,0.028100000000000014,-1.7183,-0.0017000000000000348,1,3-methyl-2-heptanol,OHCH(CH(CH2CH2CH2CH3)CH3)CH3
1501,-0.72,1.57,84.464,-0.8992,0.17920000000000003,-0.9472,0.22720000000000007,-0.837,0.11699999999999999,-0.8374,0.11740000000000006,1,3-methyl-2-pentanol,OHCH(CH(CH2CH3)CH3)CH3
1502,-0.54,1.25,113.739,-0.9251,0.3851,-1.0715,0.5314999999999999,-0.8708,0.3308,-0.918,0.378,1,"2-ethyl-1,3-hexanediol",OHCH(CH(CH2OH)CH2CH3)CH2CH2CH3
1503,-0.7,1.57,84.464,-0.8639,0.16390000000000005,-0.902,0.20200000000000007,-0.8239,0.12390000000000001,-0.842,0.14200000000000002,1,2-methyl-3-pentanol,OHCH(CH(CH3)CH3)CH2CH3
1504,-0.2,1.04,71.98,-0.4743,0.2743,-0.5478,0.34779999999999994,-0.3948,0.19479999999999997,-0.4301,0.23009999999999997,1,3-methyl-2-butanol,OHCH(CH(CH3)CH3)CH3
1506,-1.93,1.86,171.143,-2.3793,0.44930000000000025,-2.6771,0.7470999999999999,-2.2333,0.3032999999999999,-2.4908,0.5608000000000002,1,hydrobenzoin,OHCH(CH(OH)C[9]=CHCH=CHCH=CH@9)C[20]=CHCH=CHCH=CH@20
1507,0.7,-3,72.417,1.5816,-0.8815999999999999,1.0692,-0.3692,1.6591,-0.9591000000000001,1.2852,-0.5851999999999999,1,erythritol,OHCH(CH(OH)CH2OH)CH2OH
1508,1.09,-4.67,105.999,2.0737,-0.9837,1.2026,-0.11259999999999981,2.0128,-0.9227999999999998,1.2428,-0.15279999999999982,1,sorbitol,OHCH(CH(OH)CH(OH)CH2OH)CH(OH)CH2OH
1509,-3.8,6.54,238.17,-5.7178,1.9178000000000006,-5.5152,1.7152000000000003,-5.621,1.8210000000000006,-5.416,1.6160000000000005,1,abietic acid,OHC(=O)C[5](C[6]HC(C[9]HCH2CH2C(=CHC@9=CHCH2@6)CH(CH3)CH3)(CH2CH2CH2@5)CH3)CH3
1510,-1.42,1.47,133.101,-1.5615,0.14150000000000018,-1.6671,0.2471000000000001,-1.4619,0.04190000000000005,-1.5303,0.11030000000000006,1,d-camphoric acid,OHC(=O)C[5](C(CH(CH2CH2@5)C(=O)OH)(CH3)CH3)CH3
1511,-2.28,2.02,172.319,-2.9022,0.6222000000000003,-3.0869,0.8069000000000002,-2.4803,0.20030000000000037,-2.5256,0.24560000000000004,1,diphenic acid,OHC(=O)C[5]=C(CH=CHCH=CH@5)C[15]=C(CH=CHCH=CH@15)C(=O)OH
1512,-2.06,2.35,101.27,-1.8909,-0.16910000000000003,-1.7137,-0.34630000000000005,-1.8902,-0.16979999999999995,-1.7303,-0.3297000000000001,1,o-toluic acid,OHC(=O)C[5]=C(CH=CHCH=CH@5)CH3
1513,-2.11,0.81,106.165,-1.1862,-0.9238,-1.2207,-0.8893,-1.0206,-1.0894,-1.0867,-1.0232999999999999,1,o-phthalic acid,OHC(=O)C[5]=C(CH=CHCH=CH@5)C(=O)OH
1514,-2.14,2.35,101.27,-1.9179,-0.2221000000000002,-1.7504,-0.38960000000000017,-1.8871,-0.2529000000000001,-1.7631,-0.37690000000000023,1,m-toluic acid,OHC(=O)C[5]=CHC(=CHCH=CH@5)CH3
1515,-2.6,2.35,101.27,-1.9449,-0.6551,-1.787,-0.8130000000000002,-1.8923,-0.7077,-1.7674,-0.8326,1,p-toluic acid,OHC(=O)C[5]=CHCH=C(CH=CH@5)CH3
1516,-1.55,1.89,88.786,-1.3052,-0.24480000000000013,-1.1128,-0.43720000000000003,-1.3149,-0.2351000000000001,-1.1588,-0.3912,1,benzoic acid,OHC(=O)C[5]=CHCH=CHCH=CH@5
1517,-1.45,1.77,90.754,-1.4852,0.03520000000000012,-1.4133,-0.036699999999999955,-1.3984,-0.05159999999999987,-1.3943,-0.05569999999999986,1,cyclohexanecarboxylic acid,OHC(=O)C[5]HCH2CH2CH2CH2CH2@5
1518,-0.29,-0.28,132.294,-0.4408,0.15080000000000005,-0.8683,0.5783,-0.2737,-0.01629999999999998,-0.5345,0.2445,1,l-camphoronic acid,OHC(=O)C(C(CH3)(CH3)C(=O)OH)(CH2C(=O)OH)CH3
1519,-2.06,2.44,113.098,-1.8818,-0.17820000000000014,-1.7163,-0.3437000000000001,-1.8902,-0.16979999999999995,-1.7155,-0.34450000000000003,1,atropic acid,OHC(=O)C(=CH2)C[9]=CHCH=CHCH=CH@9
1520,0.01,0.83,59.428,-0.2933,0.3033,-0.2311,0.2411,-0.2402,0.2502,-0.1684,0.1784,1,methacrylic acid,OHC(=O)C(=CH2)CH3
1521,-2.65,2.74,143.112,-2.9459,0.29590000000000005,-3.0171,0.3671000000000002,-2.8147,0.1647000000000003,-2.8399,0.18990000000000018,1,1-naphthaceneacetic acid,OHC(=O)CH2C[8]C[9]=C(CH=CHCH=@8)CH=CHCH=CH@9
1522,-0.89,1.5,101.27,-1.3775,0.48749999999999993,-1.4447,0.5547000000000001,-1.2875,0.3975000000000001,-1.3342,0.44420000000000004,1,phenylacetic acid,OHC(=O)CH2C[8]=CHCH=CHCH=CH@8
1523,-1.41,1.84,113.754,-1.7487,0.3387,-1.849,0.43900000000000006,-1.7207,0.3107,-1.8047,0.39470000000000005,1,hydrocinnamic acid,OHC(=O)CH2CH2C[11]=CHCH=CHCH=CH@11
1524,-5.68,8.22,234.86,-6.3591,0.6791,-6.5329,0.8529,-6.4343,0.7543000000000006,-6.666,0.9860000000000007,1,stearic acid,OHC(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
1525,-6.81,7.15,209.892,-5.6128,-1.1971999999999996,-5.7615,-1.0484999999999998,-5.6857,-1.1242999999999999,-5.8724,-0.9375999999999998,1,palmitic acid,OHC(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
1526,-4.31,6.62,197.408,-5.2284,0.9184000000000001,-5.3613,1.0513000000000003,-5.306,0.9960000000000004,-5.478,1.1680000000000001,1,pentadecanoic acid,OHC(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
1527,-5.33,6.09,184.924,-4.8344,-0.4956000000000005,-4.9502,-0.37980000000000036,-4.9085,-0.4215,-5.0448,-0.2851999999999997,1,tetradecanoic acid,OHC(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
1528,-4.62,5.03,159.956,-4.0127,-0.6073000000000004,-4.0909,-0.5290999999999997,-4.0826,-0.5373999999999999,-4.1657,-0.4542999999999999,1,vulvic acid,OHC(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
1529,-3.55,4.5,147.472,-3.5819,0.03190000000000026,-3.6394,0.08940000000000037,-3.6418,0.0918000000000001,-3.7077,0.15770000000000017,1,undedecanoic acid,OHC(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH2CH3
1530,-3.44,3.97,134.988,-3.1349,-0.3050999999999999,-3.1701,-0.2698999999999998,-3.2015,-0.23850000000000016,-3.2298,-0.21019999999999994,1,caprinic acid,OHC(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH3
1531,-3.4,3.99,146.816,-3.1863,-0.21369999999999978,-3.2366,-0.16339999999999977,-3.3556,-0.044399999999999995,-3.3947,-0.005300000000000082,1,undecylic acid,OHC(=O)CH2CH2CH2CH2CH2CH2CH2CH2CH=CH2
1532,-2.75,3.43,122.504,-2.6649,-0.08510000000000018,-2.6798,-0.07019999999999982,-2.7118,-0.03819999999999979,-2.7237,-0.02629999999999999,1,pelargonic acid,OHC(=O)CH2CH2CH2CH2CH2CH2CH2CH3
1533,-1.89,1.33,127.399,-1.2847,-0.6053,-1.5284,-0.3615999999999999,-1.3736,-0.5164,-1.5482,-0.3417999999999999,1,azelaic acid,OHC(=O)CH2CH2CH2CH2CH2CH2CH2C(=O)OH
1534,-2.3,2.9,110.02,-2.2011,-0.09889999999999999,-2.2002,-0.09979999999999967,-2.2444,-0.05559999999999965,-2.2304,-0.06959999999999988,1,caprylic acid,OHC(=O)CH2CH2CH2CH2CH2CH2CH3
1535,-1.06,1.84,85.052,-1.2814,0.22140000000000004,-1.2726,0.2125999999999999,-1.2982,0.23819999999999997,-1.2738,0.2138,1,caproic acid,OHC(=O)CH2CH2CH2CH2CH3
1536,-0.82,0.079,89.947,-0.2663,-0.5537,-0.4795,-0.34049999999999997,-0.2616,-0.5584,-0.4051,-0.41489999999999994,1,adipic acid,OHC(=O)CH2CH2CH2CH2C(=O)OH
1537,1,-1.04,77.463,0.3071,0.6929000000000001,-0.1457,1.1457,0.3097,0.6903,-0.0586,1.0586,1,glutaric acid,OHC(=O)CH2CH2CH2C(=O)OH
1538,-0.19,0.78,60.084,-0.3692,0.17919999999999997,-0.384,0.194,-0.3415,0.15150000000000002,-0.3426,0.1526,1,butyric acid,OHC(=O)CH2CH2CH3
1539,-5.06,3.13,192.98,-3.7284,-1.3315999999999995,-3.7563,-1.3036999999999996,-3.8297,-1.2302999999999997,-3.8368,-1.2231999999999994,1,fenbufen,OHC(=O)CH2CH2C(=O)C[13]=CHCH=C(CH=CH@13)C[23]=CHCH=CHCH=CH@23
1540,-0.2,-0.59,64.979,0.3622,-0.5622,0.2068,-0.40680000000000005,0.4118,-0.6118,0.3229,-0.5229,1,succinic acid,OHC(=O)CH2CH2C(=O)OH
1541,1.22,-0.29,35.116,0.5486,0.6714,0.4757,0.7443,0.633,0.587,0.5697,0.6503,1,acetic acid,OHC(=O)CH3
1542,-3.22,3.25,167.424,-3.1575,-0.0625,-3.177,-0.04300000000000015,-3.1118,-0.10820000000000007,-3.0473,-0.1727000000000003,1,diphenylacetic acid,OHC(=O)CH(C[7]=CHCH=CHCH=CH@7)C[18]=CHCH=CHCH=CH@18
1543,-1.86,2.72,110.02,-1.8966,0.036599999999999966,-1.8705,0.010499999999999954,-1.7103,-0.14970000000000017,-1.6758,-0.18420000000000014,1,valproic acid,OHC(=O)CH(CH2CH2CH3)CH2CH2CH3
1544,-0.81,1.66,85.052,-1.0927,0.28269999999999995,-1.1061,0.29610000000000003,-0.9999,0.18989999999999996,-0.9913,0.1812999999999999,1,2-ethylbutyric acid,OHC(=O)CH(CH2CH3)CH2CH3
